two_theta,intensity
33.46,0.6239615
33.48,0.6219749
33.5,0.6220096
33.52,0.6234971
33.54,0.6254666
33.56,0.6275631
33.58,0.6285084
33.6,0.6269906
33.62,0.6255308
33.64,0.6267626
33.66,0.6311232
33.68,0.6362882
33.7,0.6372053
33.72,0.6336552
33.74,0.6304765
33.76,0.6295661
33.78,0.6312264
33.8,0.6363238
33.82,0.6463475
33.84,0.6603311
33.86,0.669239
33.88,0.6621134
33.9,0.6458501
33.92,0.631458
33.94,0.621712
33.96,0.6157608
33.98,0.6122371
34,0.610112
34.02,0.6087745
34.04,0.6079124
34.06,0.6073733
34.08,0.6071022
34.1,0.6070247
34.12,0.607155
34.14,0.6075014
34.16,0.6081594
34.18,0.6092546
34.2,0.6110629
34.22,0.6140509
34.24,0.6188573
34.26,0.6260011
34.28,0.6346667
34.3,0.6413882
34.32,0.6451442
34.34,0.649153
34.36,0.6528564
34.38,0.6529187
34.4,0.6467667
34.42,0.6364159
34.44,0.6273978
34.46,0.6217347
34.48,0.6190635
34.5,0.6187785
34.52,0.6206787
34.54,0.6250748
34.56,0.6326039
34.58,0.6433675
34.6,0.6552542
34.62,0.6669037
34.64,0.6829689
34.66,0.7036047
34.68,0.7152769
34.7,0.7039546
34.72,0.6794412
34.74,0.6587763
34.76,0.6467857
34.78,0.6407247
34.8,0.6360537
34.82,0.6295599
34.84,0.6225139
34.86,0.6170389
34.88,0.6134354
34.9,0.6112595
34.92,0.6100275
34.94,0.6094509
34.96,0.6094419
34.98,0.6097537
35,0.6097555
35.02,0.6092588
35.04,0.6088809
35.06,0.6091424
35.08,0.6103383
35.1,0.6129238
35.12,0.6175517
35.14,0.6248441
35.16,0.6341003
35.18,0.6405537
35.2,0.6392419
35.22,0.6343011
35.24,0.6302134
35.26,0.6257769
35.28,0.6200852
35.3,0.6150466
35.32,0.6117495
35.34,0.6100686
35.36,0.6098092
35.38,0.61067
35.4,0.6120922
35.42,0.6129604
35.44,0.6131787
35.46,0.6142885
35.48,0.6172477
35.5,0.6214206
35.52,0.6234595
35.54,0.6205332
35.56,0.6153624
35.58,0.6109673
35.6,0.6080432
35.62,0.6062849
35.64,0.6052692
35.66,0.6047525
35.68,0.6046445
35.7,0.6049759
35.72,0.605886
35.74,0.6075541
35.76,0.6099274
35.78,0.6120654
35.8,0.6119461
35.82,0.6097777
35.84,0.6076463
35.86,0.6063841
35.88,0.6058478
35.9,0.6055686
35.92,0.6051987
35.94,0.6050445
35.96,0.6053548
35.98,0.6060089
36,0.6063715
36.02,0.6059252
36.04,0.6052105
36.06,0.6047877
36.08,0.6048688
36.1,0.6054742
36.12,0.6066477
36.14,0.6083388
36.16,0.6103656
36.18,0.6130654
36.2,0.6172391
36.22,0.6234487
36.24,0.6302768
36.26,0.633396
36.28,0.6303712
36.3,0.6232677
36.32,0.6161525
36.34,0.6110644
36.36,0.6079318
36.38,0.6061004
36.4,0.6050723
36.42,0.6045368
36.44,0.6043593
36.46,0.6045315
36.48,0.6051505
36.5,0.6063531
36.52,0.6081797
36.54,0.6100895
36.56,0.6106343
36.58,0.6095834
36.6,0.6085497
36.62,0.6085492
36.64,0.6098101
36.66,0.612209
36.68,0.6148589
36.7,0.6161929
36.72,0.6155048
36.74,0.6148275
36.76,0.6161147
36.78,0.6197759
36.8,0.6242377
36.82,0.6257623
36.84,0.6227475
36.86,0.6174657
36.88,0.6128522
36.9,0.6099424
36.92,0.6085665
36.94,0.6085033
36.96,0.6096345
36.98,0.6114891
37,0.6126344
37.02,0.6115546
37.04,0.6089804
37.06,0.6066203
37.08,0.6050384
37.1,0.6041534
37.12,0.6037968
37.14,0.6038902
37.16,0.6044149
37.18,0.6054015
37.2,0.6066251
37.22,0.607233
37.24,0.6066751
37.26,0.6058527
37.28,0.6056021
37.3,0.6061974
37.32,0.6074101
37.34,0.6083538
37.36,0.6077884
37.38,0.6062243
37.4,0.6047925
37.42,0.6038596
37.44,0.6033598
37.46,0.6031783
37.48,0.603193
37.5,0.6033748
37.52,0.6037299
37.54,0.6043186
37.56,0.6052752
37.58,0.6068627
37.6,0.6094756
37.62,0.6135199
37.64,0.6189182
37.66,0.6239794
37.68,0.6255844
37.7,0.6231747
37.72,0.6206196
37.74,0.6204758
37.76,0.6229454
37.78,0.6265993
37.8,0.6284932
37.82,0.6255216
37.84,0.6194295
37.86,0.6139542
37.88,0.6102023
37.9,0.6079452
37.92,0.6067213
37.94,0.606158
37.96,0.6060433
37.98,0.6063049
38,0.6069841
38.02,0.608262
38.04,0.6105341
38.06,0.6145204
38.08,0.6211515
38.1,0.6310402
38.12,0.6422936
38.14,0.6472277
38.16,0.6407785
38.18,0.6304233
38.2,0.6224299
38.22,0.6174375
38.24,0.6144634
38.26,0.6126835
38.28,0.6112378
38.3,0.6101739
38.32,0.6100168
38.34,0.6110836
38.36,0.6137905
38.38,0.6185685
38.4,0.6254414
38.42,0.6323978
38.44,0.6337814
38.46,0.6281232
38.48,0.6212878
38.5,0.616801
38.52,0.6149943
38.54,0.6154224
38.56,0.6171572
38.58,0.6179219
38.6,0.6161077
38.62,0.6135467
38.64,0.6120874
38.66,0.6123173
38.68,0.6144999
38.7,0.6188576
38.72,0.6248878
38.74,0.629521
38.76,0.6288536
38.78,0.6254933
38.8,0.6240742
38.82,0.625807
38.84,0.6287661
38.86,0.6292287
38.88,0.6278217
38.9,0.6278518
38.92,0.6286834
38.94,0.6267293
38.96,0.6225204
38.98,0.6193838
39,0.6184101
39.02,0.6191788
39.04,0.620304
39.06,0.6203073
39.08,0.6203912
39.1,0.622403
39.12,0.6255396
39.14,0.6256572
39.16,0.6210539
39.18,0.6154721
39.2,0.6113997
39.22,0.6090943
39.24,0.6082363
39.26,0.6084503
39.28,0.6091468
39.3,0.6091954
39.32,0.6080158
39.34,0.606571
39.36,0.6055629
39.38,0.6050371
39.4,0.6047994
39.42,0.6046811
39.44,0.6047918
39.46,0.6052358
39.48,0.6061238
39.5,0.6075417
39.52,0.6093326
39.54,0.610778
39.56,0.6115452
39.58,0.6128486
39.6,0.6160529
39.62,0.6222691
39.64,0.6318722
39.66,0.6427558
39.68,0.6481649
39.7,0.6431553
39.72,0.6328666
39.74,0.6242782
39.76,0.6194845
39.78,0.617689
39.8,0.6167157
39.82,0.6149132
39.84,0.6132789
39.86,0.6130441
39.88,0.6142067
39.9,0.6153938
39.92,0.6150281
39.94,0.6135451
39.96,0.6112882
39.98,0.6087696
40,0.6066467
40.02,0.6050972
40.04,0.6040698
40.06,0.6034475
40.08,0.6030917
40.1,0.6029267
40.12,0.6029163
40.14,0.603029
40.16,0.6031748
40.18,0.6032438
40.2,0.6032444
40.22,0.60326
40.24,0.6034325
40.26,0.6038218
40.28,0.6045313
40.3,0.6057639
40.32,0.6078835
40.34,0.6113795
40.36,0.6166782
40.38,0.623012
40.4,0.6267068
40.42,0.6245634
40.44,0.6197852
40.46,0.6160412
40.48,0.6138933
40.5,0.6126676
40.52,0.6117076
40.54,0.6103129
40.56,0.6083967
40.58,0.606778
40.6,0.6058781
40.62,0.6057345
40.64,0.6061689
40.66,0.6067317
40.68,0.6067124
40.7,0.6062043
40.72,0.605911
40.74,0.6062149
40.76,0.6073439
40.78,0.6096481
40.8,0.6135764
40.82,0.6192978
40.84,0.6254906
40.86,0.6292657
40.88,0.6291289
40.9,0.6257206
40.92,0.6217031
40.94,0.6176355
40.96,0.6133913
40.98,0.6101257
41,0.6082973
41.02,0.6077058
41.04,0.607826
41.06,0.6076852
41.08,0.6067514
41.1,0.6057118
41.12,0.6050972
41.14,0.6048805
41.16,0.604885
41.18,0.6051883
41.2,0.6061272
41.22,0.6078207
41.24,0.6101037
41.26,0.6119546
41.28,0.6116668
41.3,0.6093433
41.32,0.6066921
41.34,0.6047031
41.36,0.6034296
41.38,0.6026826
41.4,0.6022454
41.42,0.6019866
41.44,0.6018478
41.46,0.6017889
41.48,0.6018031
41.5,0.6018953
41.52,0.6020917
41.54,0.6024534
41.56,0.6030977
41.58,0.6042027
41.6,0.6059597
41.62,0.6082897
41.64,0.6101673
41.66,0.6098394
41.68,0.6077902
41.7,0.6058236
41.72,0.6045868
41.74,0.6040789
41.76,0.6042113
41.78,0.6048968
41.8,0.6060432
41.82,0.6072526
41.84,0.6079621
41.86,0.6080158
41.88,0.6082022
41.9,0.6091
41.92,0.6104241
41.94,0.6117866
41.96,0.6135288
41.98,0.6164553
42,0.6199921
42.02,0.6207761
42.04,0.61718
42.06,0.6122384
42.08,0.6082904
42.1,0.6056989
42.12,0.6041253
42.14,0.6031811
42.16,0.6025903
42.18,0.6022038
42.2,0.6019388
42.22,0.6017546
42.24,0.6016285
42.26,0.6015473
42.28,0.6015031
42.3,0.6014913
42.32,0.6015022
42.34,0.6015412
42.36,0.6016324
42.38,0.6017684
42.4,0.601963
42.42,0.6022291
42.44,0.6026294
42.46,0.6032115
42.48,0.6041245
42.5,0.6056214
42.52,0.6080881
42.54,0.6119457
42.56,0.6171232
42.58,0.6219264
42.6,0.6239452
42.62,0.6223528
42.64,0.6179569
42.66,0.6131442
42.68,0.6092764
42.7,0.6066889
42.72,0.6051644
42.74,0.6043668
42.76,0.6041101
42.78,0.6043193
42.8,0.6050156
42.82,0.6061539
42.84,0.6072556
42.86,0.6074599
42.88,0.6068065
42.9,0.6058714
42.92,0.6051069
42.94,0.604827
42.96,0.6051489
42.98,0.6061874
43,0.6081262
43.02,0.6110559
43.04,0.6143958
43.06,0.616623
43.08,0.6173957
43.1,0.6175734
43.12,0.6170716
43.14,0.6166745
43.16,0.6171995
43.18,0.6182273
43.2,0.619887
43.22,0.6215756
43.24,0.6209074
43.26,0.6180925
43.28,0.6145697
43.3,0.6111565
43.32,0.6087549
43.34,0.6074716
43.36,0.606823
43.38,0.606439
43.4,0.6065617
43.42,0.6075265
43.44,0.6093028
43.46,0.6110231
43.48,0.6111699
43.5,0.609856
43.52,0.6081638
43.54,0.6063682
43.56,0.6047485
43.58,0.6035838
43.6,0.6028553
43.62,0.6024376
43.64,0.6022351
43.66,0.6022044
43.68,0.602343
43.7,0.6026945
43.72,0.6032996
43.74,0.6041037
43.76,0.6047523
43.78,0.6049541
43.8,0.6052091
43.82,0.6061004
43.84,0.607757
43.86,0.6098053
43.88,0.6109321
43.9,0.6098945
43.92,0.6079869
43.94,0.6067591
43.96,0.606517
43.98,0.606737
44,0.6064501
44.02,0.6055886
44.04,0.6048587
44.06,0.6044483
44.08,0.6042639
44.1,0.6041143
44.12,0.6035885
44.14,0.6027966
44.16,0.6021267
44.18,0.6016737
44.2,0.6013964
44.22,0.6012376
44.24,0.6011721
44.26,0.6011413
44.28,0.6011513
44.3,0.6012021
44.32,0.6012985
44.34,0.6014695
44.36,0.6017469
44.38,0.6022113
44.4,0.6029884
44.42,0.6042352
44.44,0.6060435
44.46,0.6082158
44.48,0.6096788
44.5,0.6091982
44.52,0.607806
44.54,0.6069109
44.56,0.6065632
44.58,0.6062413
44.6,0.605902
44.62,0.6053122
44.64,0.6042094
44.66,0.6030716
44.68,0.6022316
44.7,0.6016744
44.72,0.6013393
44.74,0.6011297
44.76,0.6009901
44.78,0.6009089
44.8,0.6008518
44.82,0.6008191
44.84,0.6008043
44.86,0.6008109
44.88,0.6008339
44.9,0.6008894
44.92,0.6009629
44.94,0.6010876
44.96,0.6012854
44.98,0.6016086
45,0.6021044
45.02,0.6027665
45.04,0.6034164
45.06,0.60385
45.08,0.6042902
45.1,0.6048856
45.12,0.6051754
45.14,0.6048754
45.16,0.604222
45.18,0.6034207
45.2,0.6027765
45.22,0.6024448
45.24,0.6023634
45.26,0.6024997
45.28,0.6027857
45.3,0.6031073
45.32,0.6034405
45.34,0.6039909
45.36,0.6050578
45.38,0.6068829
45.4,0.6095879
45.42,0.6128324
45.44,0.6150825
45.46,0.6147695
45.48,0.6135423
45.5,0.6134786
45.52,0.6146886
45.54,0.6163424
45.56,0.6170447
45.58,0.6153171
45.6,0.6126354
45.62,0.6110353
45.64,0.6112445
45.66,0.6133971
45.68,0.6171651
45.7,0.6205304
45.72,0.619849
45.74,0.6156764
45.76,0.611582
45.78,0.6088521
45.8,0.6071639
45.82,0.6060627
45.84,0.6054554
45.86,0.6052971
45.88,0.6055518
45.9,0.6059823
45.92,0.6062598
45.94,0.6065172
45.96,0.6066725
45.98,0.6065207
46,0.6065199
46.02,0.6070001
46.04,0.6076457
46.06,0.6077731
46.08,0.6071405
46.1,0.6064048
46.12,0.6061602
46.14,0.6066573
46.16,0.6080708
46.18,0.6104293
46.2,0.61328
46.22,0.6157393
46.24,0.6165733
46.26,0.6159664
46.28,0.6154233
46.3,0.6150143
46.32,0.6145433
46.34,0.6146588
46.36,0.6149927
46.38,0.6138361
46.4,0.6109228
46.42,0.6080284
46.44,0.6060044
46.46,0.6047812
46.48,0.6041128
46.5,0.6038176
46.52,0.6038101
46.54,0.6041077
46.56,0.6048207
46.58,0.6061962
46.6,0.608622
46.62,0.61251
46.64,0.6176937
46.66,0.6220071
46.68,0.6221301
46.7,0.6181468
46.72,0.6129903
46.74,0.6089084
46.76,0.6062887
46.78,0.6047848
46.8,0.6040222
46.82,0.603783
46.84,0.6040027
46.86,0.6046922
46.88,0.6057469
46.9,0.6065342
46.92,0.6062561
46.94,0.6052932
46.96,0.6044461
46.98,0.6039612
47,0.6036577
47.02,0.6032817
47.04,0.6029918
47.06,0.6029723
47.08,0.6033371
47.1,0.6042117
47.12,0.605727
47.14,0.6077818
47.16,0.6095392
47.18,0.6095359
47.2,0.6076944
47.22,0.6056281
47.24,0.6041741
47.26,0.6033849
47.28,0.6031293
47.3,0.6033182
47.32,0.603908
47.34,0.6047765
47.36,0.6055366
47.38,0.6061119
47.4,0.6066636
47.42,0.6067837
47.44,0.6062358
47.46,0.6056769
47.48,0.6057408
47.5,0.6066053
47.52,0.6078554
47.54,0.6082376
47.56,0.6072133
47.58,0.605978
47.6,0.6054134
47.62,0.6056299
47.64,0.6062456
47.66,0.606466
47.68,0.6062279
47.7,0.6063682
47.72,0.6073334
47.74,0.6086239
47.76,0.6087258
47.78,0.6070861
47.8,0.6050918
47.82,0.6036061
47.84,0.602691
47.86,0.6021875
47.88,0.6019586
47.9,0.6018717
47.92,0.601853
47.94,0.601772
47.96,0.6016127
47.98,0.6014751
48,0.6013592
48.02,0.601234
48.04,0.601121
48.06,0.6010174
48.08,0.6009443
48.1,0.6009098
48.12,0.6008976
48.14,0.6009325
48.16,0.6009879
48.18,0.6010669
48.2,0.6011537
48.22,0.6012692
48.24,0.6014352
48.26,0.6016323
48.28,0.6018208
48.3,0.6020553
48.32,0.6024328
48.34,0.6030227
48.36,0.6039143
48.38,0.6053281
48.4,0.6075292
48.42,0.6104273
48.44,0.6130432
48.46,0.6139213
48.48,0.6129534
48.5,0.6108832
48.52,0.6088576
48.54,0.6073001
48.56,0.6061906
48.58,0.605629
48.6,0.6054429
48.62,0.6053808
48.64,0.6056505
48.66,0.6065685
48.68,0.6082085
48.7,0.6102425
48.72,0.6122106
48.74,0.6137895
48.76,0.615413
48.78,0.6173428
48.8,0.6174705
48.82,0.6147977
48.84,0.6117504
48.86,0.6097144
48.88,0.6083528
48.9,0.6073155
48.92,0.6067036
48.94,0.6067134
48.96,0.6074621
48.98,0.6087219
49,0.6095447
49.02,0.6089007
49.04,0.6074196
49.06,0.6061838
49.08,0.6056072
49.1,0.6058452
49.12,0.6070579
49.14,0.6094158
49.16,0.6127568
49.18,0.6155109
49.2,0.6151575
49.22,0.612592
49.24,0.61047
49.26,0.6095225
49.28,0.6094331
49.3,0.6100114
49.32,0.6104168
49.34,0.6092899
49.36,0.6072234
49.38,0.6055207
49.4,0.6045801
49.42,0.6043869
49.44,0.6048714
49.46,0.6058559
49.48,0.6067602
49.5,0.6068469
49.52,0.6059763
49.54,0.6046718
49.56,0.6036213
49.58,0.6030496
49.6,0.6029236
49.62,0.6031397
49.64,0.6034788
49.66,0.6037198
49.68,0.6039227
49.7,0.6039621
49.72,0.6036196
49.74,0.6032487
49.76,0.6032311
49.78,0.6036596
49.8,0.6043472
49.82,0.6046779
49.84,0.6042936
49.86,0.603692
49.88,0.6031848
49.9,0.6028174
49.92,0.6025503
49.94,0.6022811
49.96,0.6020681
49.98,0.6020245
50,0.6022209
